10000
8.1676e+07	31.8292	-48.5062	25.1928		-9.27345	5.56515	6.72207
3.15075e+07	-55.7981	22.4884	34.921		-6.03959	-7.80535	5.64525
7.22267e+07	-59.9295	-36.8684	-53.8008		-1.97625	-1.31983	-2.28504
5.37518e+07	-69.0552	-97.0841	-23.5666		1.10795	-2.39571	-3.89184
7.40034e+07	-47.911	10.4633	37.1973		2.99318	8.39182	6.19571
7.0087e+07	-37.6099	-98.799	68.7819		2.91778	0.659197	2.36894
6.46266e+07	3.70298	-27.5691	60.3793		-1.98582	4.37734	3.55625
1.61347e+07	-93.4215	37.1444	23.7917		-8.72879	-6.24767	4.00602
5.72153e+07	-99.7749	-38.9522	31.0736		-9.88582	-4.76859	7.1511
1.8935e+07	-31.7291	75.8019	-37.3541		3.34681	3.0661	7.70028
1.94402e+07	-68.5722	65.7915	80.834		0.0692197	3.51308	-6.17777
4.00576e+07	41.2133	9.47942	86.4969		7.37848	4.77919	-5.33762
9.2731e+07	10.2886	-1.11862	87.8258		8.6684	1.05137	5.99291
8.15997e+07	18.8995	99.06	-35.0917		3.14402	8.71703	7.48619
5.93265e+07	27.5542	55.0843	-47.4431		5.18647	5.8982	2.08758
4.75859e+07	-66.6091	73.0171	32.8829		5.90981	7.46043	-1.75035
6.15861e+07	19.3798	7.7113	15.8043		2.91203	-7.03316	-9.34073
7.03901e+07	3.63013	3.00982	-2.038		6.65218	-7.74704	0.206981
5.80147e+06	62.8703	27.5313	-71.2036		-2.30683	-0.957552	-1.73844
2.54562e+07	-18.6467	43.5193	62.5894		-9.65087	1.47442	1.65365
4.52275e+07	-4.52772	-88.2554	28.1533		9.9033	-8.51479	1.9456
2.30376e+07	-56.0424	84.7025	-7.42955		2.60486	4.75877	-1.22876
8.52081e+07	90.5325	79.8172	-33.2862		8.97822	5.34027	0.73485
2.26945e+07	-4.48975	-6.76628	93.4554		8.99641	7.68636	-6.32469
4.63459e+07	56.0448	80.9563	52.3225		5.32895	-4.84829	9.2701
3.38527e+07	-19.5242	10.8896	-61.7945		1.21569	2.44333	-0.440782
3.66504e+07	30.776	-57.8617	73.0867		8.33045	2.13084	-7.80445
3.7982e+07	-60.1995	18.5384	19.2681		2.9304	3.53108	-8.82279
5.65263e+07	12.7235	-96.2178	-98.1853		-5.14748	-3.12317	8.47385
6.05412e+07	54.1372	86.6545	-10.4037		7.74394	-6.53871	-0.245586
7.97279e+07	27.8018	-68.9327	76.4409		9.31363	-4.14222	-2.67944
9.00437e+07	49.5276	-45.4026	-75.5348		-0.483887	8.93281	7.31358
6.26963e+07	43.7333	-63.1868	-66.5669		8.49079	-4.35432	-5.94046
6.29864e+07	-64.7522	-54.4896	-97.2267		-7.46662	8.93849	-6.78351
1.28789e+07	-7.63044	83.0441	22.8453		2.9709	-7.98286	-8.58886
3.99809e+07	-0.713807	-41.3645	82.4781		-1.2683	-5.11863	1.32329
1.98802e+07	-93.0567	62.7807	-28.7234		-1.36313	5.06765	9.9594
4.53098e+06	4.70968	32.3583	-34.4768		-5.98106	3.99574	7.78687
6.50245e+07	-31.7035	53.3402	39.7426		-8.99664	6.0666	3.63843
9.05145e+07	-37.4121	-40.4134	-62.1873		5.04957	6.18741	1.82221
6.2905e+06	-79.7092	-51.1703	17.8237		-6.8545	-7.27659	-8.83895
8.90658e+07	89.1003	85.0439	-48.6062		-8.87956	-0.619	1.74022
1.77149e+07	16.917	63.1098	5.30451		-0.472907	8.52135	1.645
7.32104e+07	-54.9529	26.717	-96.6699		-4.71656	0.763506	8.63036
3.5407e+07	-58.8572	-19.8029	35.9808		0.452573	-3.85663	2.90268
4.48905e+07	-46.1955	-33.4216	51.8417		4.06372	-5.70952	-4.83777
6.86738e+07	-96.7645	70.4822	-35.7045		6.90246	2.01525	3.3592
5.31562e+07	69.6	-48.7544	2.87644		-4.99579	-8.53529	7.79625
6.15297e+07	6.20655	91.7914	-31.2081		6.42662	4.73494	-2.80116
5.34762e+06	-95.2274	-2.54917	41.6525		-9.89848	-4.14229	6.40292
5.12335e+07	-6.50583	-61.8033	84.6762		-8.43484	-0.327033	-9.13211
9.35669e+06	-51.0283	22.2482	92.313		4.2271	-8.14283	7.34938
1.74433e+07	-4.81053	55.501	15.7225		5.14564	-9.8604	4.72924
7.4629e+07	84.5144	57.5285	-79.7039		-8.07192	8.9287	-4.50207
2.46928e+07	61.9486	49.3461	-65.3399		-8.09915	-4.45573	8.75428
7.63253e+07	-80.6637	69.0546	38.4927		9.62217	-3.16921	-0.869716
4.40054e+07	30.8057	20.0984	-83.747		-3.52034	-7.40048	-2.44006
1.45587e+07	31.9755	76.1366	-57.8274		-7.71082	1.64899	3.36651
5.33596e+07	-37.5313	53.6411	-92.347		8.86444	-7.55828	0.298719
4.05307e+07	-57.6869	-67.9676	-13.2483		-0.947003	-3.83506	-9.8913
6.53289e+07	-74.7556	-83.1631	57.1865		-0.761019	5.60501	3.69354
9.11124e+07	73.4395	-90.5635	-64.5734		-8.74652	0.541499	8.55732
1.18429e+07	-22.4008	27.6819	7.88268		1.92383	4.00679	-1.8677
8.24202e+07	15.5357	-55.6548	-25.1598		8.43102	5.78487	-2.36225
1.06516e+07	61.5919	49.4554	69.8543		-2.25355	8.68362	6.62924
7.17287e+07	27.0408	24.9316	15.7625		0.322771	0.0480253	3.43682
3.91815e+06	51.1891	-72.1998	-60.8204		1.99413	-7.12117	5.5482
8.45838e+07	47.0623	33.3414	-78.8847		-6.31949	-3.74021	7.76866
1.11211e+07	-4.04457	-60.0552	31.5286		-4.59359	-4.24527	8.94002
2.29698e+07	1.38293	87.2698	-41.0797		5.56925	-7.15763	1.22015
6.48075e+07	74.6828	34.7992	66.5109		-5.34304	2.58719	6.25994
7.75568e+07	-94.3095	23.5164	54.8865		1.80814	5.27528	-4.31421
8.59858e+06	76.0017	-64.2027	-11.3915		-6.54556	-2.80428	-2.42579
6.51047e+07	-79.8629	73.888	-79.1652		-3.48577	2.15201	6.11578
7.52222e+07	-20.2449	-21.1522	19.9289		-2.66407	-4.55621	-8.6353
9.02533e+07	-13.5602	34.9699	-5.67224		7.62463	-0.786967	-4.15137
2.32171e+07	-50.7858	-39.7662	49.8886		1.53442	-7.4784	-0.39689
4.91007e+07	-61.5028	-73.3224	-63.0845		7.17732	-4.13657	-9.94344
9.01764e+07	-42.2497	30.0981	-64.9174		6.17234	3.75054	-9.10541
9.60119e+07	55.0115	72.253	98.8392		-7.74071	-5.85487	0.722291
6.71229e+07	-6.83305	78.4648	-18.9465		6.57093	4.23812	-6.13015
8.39606e+07	-69.0579	-35.2297	6.50283		3.47296	-3.05607	-0.855207
6.43964e+07	43.4183	8.22792	-46.2632		-0.798651	-9.88314	-6.16739
6.96437e+07	-11.1805	30.6173	-30.1352		-5.2728	-5.6169	0.287034
4.32147e+07	-31.296	-81.136	75.8025		-8.99067	6.1871	9.73287
5.26048e+07	-43.144	-28.1507	70.7569		-6.39727	-1.22019	3.66197
7.88325e+07	-22.7403	-14.6891	20.0811		-7.19324	-7.9322	9.35388
1.18141e+07	73.8179	60.5207	-20.8632		-6.81351	-3.73626	-0.886192
5.37018e+07	49.0017	91.7507	-95.8983		9.40084	-8.22943	-8.93853
8.98904e+07	79.9042	-16.1712	-56.0293		-9.20566	-6.32398	5.56781
6.26563e+07	-85.2724	-18.2044	20.3654		-0.770222	-0.80127	6.71065
5.67693e+07	-59.5535	34.512	92.5102		6.06453	-8.57356	-0.496723
3.90664e+07	-28.3529	83.3702	80.1793		8.61709	-7.93513	7.51209
1.99854e+07	84.2809	-82.069	93.6789		8.57355	6.41851	0.175978
1.46792e+06	-62.3504	25.5036	49.7357		-4.25621	-4.76228	-9.27008
7.24604e+07	-29.8989	-42.9702	35.051		7.44057	1.05475	9.15419
6.27819e+07	27.5612	-98.2863	-27.2545		-1.34254	9.92083	8.50839
1.08292e+07	-47.0752	-41.7886	45.9403		6.02048	-6.27943	-2.38576
1.68846e+06	39.6193	-97.6639	-64.6599		7.79022	7.72689	2.78397
1.56748e+07	85.0757	74.0105	9.54457		3.51389	-4.48232	-6.89596
8.30335e+07	-55.4044	-9.46377	9.15689		-7.74178	7.21568	-0.775005
8.58258e+07	81.9024	91.2222	-62.4614		-2.26661	-6.51729	-5.05664
3.66563e+07	83.4789	-26.5763	3.47815		2.5576	2.30982	-2.42402
5.06817e+07	38.8182	30.0131	38.7384		-9.64005	2.3894	0.402365
8.964e+07	-51.717	44.7951	57.6463		3.5064	-0.712142	-6.46687
3.31925e+07	-33.1968	-63.5994	-95.0849		2.75812	-5.12945	-7.23773
4.23487e+07	-57.5463	55.5655	-97.3677		-2.29437	-7.40673	-7.10108
7.47703e+07	6.11044	-50.6021	8.3486		0.474907	-5.50713	7.94111
8.45672e+07	-52.913	47.8933	-81.5013		-1.65653	-0.463	-0.73116
9.4183e+07	76.145	-46.716	-44.3991		2.80197	-5.70518	-1.03154
4.63686e+07	-39.484	75.1864	94.3636		1.73073	0.296976	3.07519
6.48067e+07	96.9959	-22.0667	-35.5098		5.97412	0.310637	2.73313
7.42773e+07	72.8389	16.8576	90.1771		0.674233	-8.00741	-3.5249
5.80715e+07	-91.3242	3.54445	-14.5409		5.74394	8.48208	5.68284
1.47457e+07	41.06	19.4227	63.8203		-5.3487	-9.8424	-0.53909
5.27502e+07	58.184	-66.5518	85.1022		-7.4639	5.51799	1.13815
2.98517e+07	-50.4075	-93.6787	45.4551		-6.12872	-7.75687	2.31789
2.19668e+07	35.6322	57.6531	45.3692		8.79299	4.4308	-3.88025
6.49188e+07	-69.1717	56.8978	-35.461		-8.19741	7.18883	-2.36795
8.68648e+07	-71.6407	-21.9899	96.2907		7.09296	8.65432	1.14583
7.11529e+07	81.3929	-99.9906	-38.4474		-7.71602	-6.90147	-9.36694
2.74412e+07	-92.9922	-4.22618	17.4394		2.95095	4.264	-4.65731
4.40393e+07	-37.1914	-83.9232	32.6503		1.46244	-0.636308	7.29746
3.3435e+07	97.1893	-61.0105	-79.7753		-5.07049	-7.44515	1.69996
6.98543e+06	-83.4846	53.8149	-48.7023		-7.15421	9.79083	5.38243
1.53023e+07	12.8503	-17.6898	-10.3355		6.01549	1.98581	7.80841
3.19366e+07	-92.8961	49.4461	46.1353		-6.84891	-3.00875	6.55229
8.1957e+07	-21.2144	-70.9254	87.7927		3.84975	-2.40251	-3.19359
5.12541e+07	-91.9826	13.6152	-86.4784		8.50637	-7.54672	-3.25699
1.21083e+07	-35.1807	-48.6653	81.4093		-7.87456	7.76696	3.36449
4.92762e+07	-28.9263	60.0259	43.2399		1.1729	-2.18224	0.947199
7.43046e+07	-10.6248	11.6395	-86.5075		-2.50051	6.81608	4.07141
2.28472e+07	-98.7149	45.6591	93.842		-9.12217	-9.06975	-4.07257
1.77485e+07	-92.6365	-43.7236	47.9588		2.67044	-2.78172	0.761107
2.56769e+07	29.3681	47.3802	52.9849		-5.8744	-9.95582	0.740604
3.99166e+07	-3.77517	-73.2904	-8.12705		-8.3122	8.56	3.83491
7.71116e+07	5.3654	97.8966	-12.1585		-2.09368	0.665052	4.35557
5.83968e+07	-18.3166	49.7884	29.5345		-9.717	-1.09531	-9.39352
8.08087e+07	-22.5067	-88.9179	54.9319		1.36759	-9.31386	5.84623
4.61509e+06	7.91679	-14.0773	-17.2536		-3.41317	-9.58584	1.26322
9.49221e+07	74.6193	43.5025	30.0445		-4.90187	-2.00153	4.13991
9.33844e+07	-82.1141	2.58828	-12.2152		-1.50453	-0.0430643	-4.76233
9.43651e+07	-82.6808	49.846	72.1174		-4.15585	-0.518749	6.09281
5.13286e+07	27.0492	8.97709	85.2588		1.93904	-6.5034	9.48997
2.03583e+07	-31.9949	-71.1507	58.5132		0.753196	-5.73756	7.23517
6.16915e+07	-11.4423	9.24438	98.7055		1.37508	0.644367	-8.81673
3.97645e+06	-13.5097	94.6293	22.6508		-3.57907	0.380956	4.44753
9.93179e+07	-5.23182	0.295953	-75.2061		0.540346	-7.81826	-9.0727
2.91078e+07	-89.9473	-4.10899	11.7047		-9.58272	-2.19422	2.47403
6.07377e+07	-29.782	-56.7086	-89.1572		-0.290799	5.87757	5.25358
3.32836e+07	-90.4516	-28.7676	-71.4222		6.43684	-0.396133	-3.41383
9.99249e+07	51.2286	98.4703	15.7405		-8.9663	-5.40032	-0.123373
3.4568e+07	40.5344	24.5976	12.2121		0.80393	5.0587	-7.95114
1.51792e+07	-76.0832	49.327	-57.6791		4.52288	-0.586519	9.26184
2.71907e+07	-46.8363	18.1299	9.52259		4.51542	-3.7288	8.93623
7.95816e+07	38.1003	58.5989	-34.439		-4.4776	-1.06711	5.70692
6.79862e+07	81.3015	-96.8602	63.8748		-4.41645	2.18359	2.77374
3.68494e+07	-23.9131	1.06776	-6.54517		4.8226	0.000371966	-4.96052
9.70986e+07	35.7757	-52.951	88.1674		-5.69868	8.89394	6.51789
2.65674e+07	-2.31001	-89.5979	-90.2348		5.45412	-6.42097	6.9001
6.2934e+07	-24.6738	-39.555	81.9057		2.60702	-4.33723	-3.64152
8.93395e+07	45.7805	-49.1135	39.5482		9.13222	-7.81326	5.19543
6.13262e+07	-66.997	16.0097	-54.6377		-9.76509	6.87787	6.30587
7.90705e+07	-66.4703	-90.6305	-17.2212		2.82376	3.12197	-8.02285
8.367e+07	-7.45602	-7.8707	14.8427		8.87725	6.78701	5.25743
1.31264e+07	-3.25153	-97.0386	-92.5187		-8.38409	-5.7471	-4.61521
3.28762e+07	47.0295	86.2676	-91.8488		-9.41979	8.00325	0.227727
7.46616e+07	-46.4865	6.52932	93.5736		-3.4664	-1.29568	1.58988
1.00401e+07	-23.6476	85.2729	24.4428		3.56703	6.88964	-2.25978
6.86994e+07	-60.7145	61.2644	-53.8645		-7.00236	3.6034	6.42258
8.93887e+07	-46.3833	-57.0405	-76.1242		-8.19264	-9.93538	-7.07729
9.0436e+07	-67.9731	29.4899	96.8403		3.15043	-1.44596	-6.39807
8.64289e+07	90.4139	90.8464	-12.4117		5.1918	-3.32336	7.61193
1.86531e+07	-87.9689	72.4293	-16.5021		-4.64785	-4.86833	3.36937
9.37386e+07	29.6333	65.9137	15.9931		-0.208053	8.32501	-9.11268
9.20287e+07	39.8688	64.575	69.6046		-6.18997	7.18958	-0.593504
2.94309e+07	66.445	-69.9802	-17.9977		3.00842	5.68589	-7.91338
1.26945e+07	69.5906	-40.7119	-49.4931		9.69855	8.16217	-6.82826
1.73045e+07	34.0048	-79.7109	-36.6694		6.54111	-3.63618	8.62028
2.42097e+07	79.3237	-69.2154	-66.8236		9.50761	1.91925	9.53596
4.60887e+07	-97.219	48.5245	-80.4913		-1.05755	6.92259	7.85443
6.3412e+07	1.511	49.7101	96.396		9.94105	-2.88984	-9.10018
2.7098e+07	-53.0971	-14.3383	-93.8733		-5.92844	8.09077	0.595081
2.30502e+07	-30.5427	-8.56588	-12.7703		-0.784635	-5.1219	2.22187
8.41469e+07	20.4061	-40.9381	-92.9972		1.75782	2.31871	-9.24136
4.67444e+07	-73.4885	-81.5021	85.5412		8.61307	2.80225	6.8208
9.95664e+07	81.9371	-48.1526	-82.0782		7.72062	-7.116	3.75091
5.82511e+06	-75.9515	-45.7064	35.6136		-5.65401	-0.649414	4.57277
7.1432e+07	-77.1567	10.2604	85.5246		-3.20536	4.32494	6.93223
3.3886e+07	92.5274	58.8494	63.0394		7.69087	-8.09611	7.73473
7.37954e+07	48.5805	46.1855	22.7614		4.55553	3.05176	9.80329
7.9882e+07	40.6832	69.1053	79.0019		3.5542	6.47318	-7.66011
2.98276e+07	14.6155	-99.4755	-62.927		6.91266	3.74588	1.07849
4.09505e+07	-77.4024	47.1445	-42.9841		-1.98928	-8.4875	0.599394
1.79111e+07	-79.9447	81.2253	-71.1035		-1.66588	6.86358	2.74108
5.0081e+07	51.6579	-41.4889	-39.0143		2.54437	-0.765884	-7.23836
2.92511e+07	-60.0124	15.3106	-79.8581		-4.89847	5.46031	1.58351
4.65706e+07	-42.7851	72.77	6.72727		-7.338	-2.01875	1.99145
4.7994e+07	63.7432	29.1013	9.24969		-7.40915	8.37985	1.03266
7.6455e+07	38.1461	-48.4123	63.1811		-6.22626	-1.01959	1.00988
9.11619e+07	-75.8332	-60.7818	88.7305		3.77152	-3.58456	5.45288
1.0285e+07	-91.1276	10.8194	-3.01611		-2.96361	-3.39128	-1.64106
7.32204e+07	-96.2888	-59.1629	-70.5876		-9.6496	6.74544	6.99384
7.58702e+07	38.6621	3.68711	18.0024		-1.9735	-2.31917	5.52748
8.34731e+07	-18.8165	48.7575	-96.9112		-3.46264	0.535024	8.79757
8.49048e+07	91.8192	88.2622	-87.1317		4.25045	-9.93084	-0.0918401
3.40555e+07	9.85221	-87.3214	86.175		8.2671	1.35634	-4.64843
4.11038e+07	-84.4126	-67.7294	3.71914		-7.65459	5.42495	3.59577
1.63736e+07	-78.2785	97.6701	56.6061		-0.87675	0.290497	4.64277
5.08633e+06	59.6949	77.7599	-23.0922		3.44034	5.15141	6.6022
7.63418e+07	-10.2238	-81.0154	-52.2253		-3.48964	9.96284	-6.83368
5.70299e+07	-66.0504	94.2095	8.63297		-1.48212	-5.04629	-7.352
2.87436e+06	-87.6479	-65.1556	-46.3298		6.24377	-6.59264	-6.74855
6.88044e+07	-89.7237	45.2338	13.3456		7.89422	6.99712	2.29937
6.11352e+07	90.2534	-26.309	54.1194		-1.09843	-1.99704	-0.732437
4.04307e+07	-98.106	92.8497	-90.4824		2.43388	-6.41563	8.70592
4.32635e+07	18.1506	-10.8327	75.9769		-8.64608	3.05027	2.40117
8.24653e+07	-70.3529	1.55495	35.4683		5.65262	-6.00765	-5.32112
5.89785e+06	-51.1861	31.3799	-41.2018		6.97824	-6.09327	-9.4929
5.99529e+07	-87.0825	98.7548	-77.9146		-0.225338	-8.51885	9.16045
2.60743e+07	-68.397	36.0359	92.2028		7.86636	4.97537	-7.47968
4.07269e+07	68.1797	-55.1673	5.74108		4.92149	9.78269	4.63877
1.96864e+07	-58.7906	-52.355	62.9589		9.31765	-0.997668	7.90249
6.48999e+07	-78.243	-51.8125	-18.1575		8.40959	-6.53254	-5.30578
2.54956e+07	3.92793	0.141311	-82.7897		-6.14533	3.5531	-6.38228
4.32159e+07	-90.5868	65.541	-89.4046		-3.86195	7.75929	-8.96262
8.78328e+07	16.3364	-86.8299	49.9379		5.67615	5.75459	-3.91849
2.45467e+07	12.8968	76.6598	-76.0641		-6.016	3.46539	-7.51527
8.48176e+07	5.77842	-81.1855	10.3362		-2.82105	-9.02937	1.89558
7.28925e+07	27.5465	-69.478	-83.4865		5.51331	3.69597	9.6063
5.77035e+07	-72.8911	-10.0276	63.1983		-9.35632	4.34453	0.31425
5.09906e+07	13.1362	48.5604	-96.2024		6.39576	-7.3967	2.52202
8.054e+07	-72.2665	30.0153	-78.1431		5.00674	3.35119	4.88299
7.1893e+07	32.1931	-11.5444	-77.0812		-3.22143	-4.02603	1.89775
9.83662e+07	-60.5677	11.252	21.4773		1.50406	-3.34588	-9.87756
5.94336e+06	-15.3244	10.9778	-31.6755		0.436689	9.78118	-4.04618
1.28032e+07	-27.8779	84.5317	34.8258		8.47583	-0.0144476	1.4547
1.75169e+07	56.6827	76.5857	31.1626		-3.66231	-1.11242	-3.49588
7.45647e+07	54.0813	45.3149	-0.94069		8.40188	9.35137	-4.34331
3.07272e+07	-79.4634	-29.9585	62.1582		-4.22087	0.521224	8.10193
5.19969e+07	-69.5173	26.8688	-74.6842		-5.94425	0.260473	1.14005
2.21782e+06	60.1416	-64.1723	-10.6757		-7.40525	1.68242	-8.75867
3.82154e+06	-79.5131	54.3156	-38.5267		-2.25455	7.45682	-0.036948
8.42005e+07	60.5326	-71.8632	-86.0112		5.61974	8.10692	-0.18217
4.37093e+07	76.147	89.3055	19.755		-2.08024	-9.33704	1.61743
5.5071e+07	45.0708	11.6946	-46.4777		-7.24252	0.521239	4.75223
1.19081e+07	42.8466	-72.2633	-62.6099		5.99356	6.33335	8.20523
6.92613e+07	-1.13657	5.9836	-62.1197		-1.83172	-4.0604	3.41204
2.10303e+07	-48.131	26.7468	11.4963		-6.77013	-7.1984	1.60523
1.81496e+07	-68.7487	43.88	-40.1986		-6.77734	7.63222	-4.44254
4.13596e+07	13.3236	3.57119	63.0325		-9.69031	-4.38298	3.13079
1.06543e+07	-99.5774	57.4054	95.043		1.33602	-0.0713963	-3.6611
7.95476e+07	-67.0767	99.1473	-70.1919		9.75094	-1.52077	2.58941
5.68401e+07	41.3044	47.4539	-25.8271		-5.80536	7.25557	-0.866607
7.46946e+07	33.9743	-69.5875	50.0054		4.69085	-5.27021	3.39837
5.22167e+07	13.0379	22.9718	78.6518		-3.47084	1.34605	-1.96228
7.30953e+06	73.6948	71.4286	41.2756		4.37662	-9.33819	7.05759
4.62482e+07	71.0838	-95.7812	38.4164		-0.352994	1.23882	5.16728
4.30472e+07	-87.4106	-66.1782	89.9152		-5.69933	4.65637	-3.57657
9.69615e+07	39.9206	-2.67033	-36.4905		9.8218	-4.70415	-7.96985
8.33774e+07	-57.8387	79.1655	-55.5551		0.0678713	-8.41439	5.05941
1.21247e+07	85.7206	13.8847	-82.3599		2.11701	5.68044	1.81035
3.52503e+07	56.0566	54.1365	12.783		-3.02237	6.86459	8.79583
5.80287e+07	2.69817	9.07114	-49.5895		-4.78074	-5.73812	-9.35992
4.83108e+07	13.9201	-38.0037	27.381		-7.32977	5.60814	-5.88382
8.6109e+07	71.826	94.4117	12.9261		9.1756	5.75466	0.829643
5.76037e+07	30.5662	83.5434	-3.82377		-7.36	-1.33772	3.76799
2.8358e+07	-91.0408	70.4783	77.8308		2.56382	1.16574	-2.04506
7.73667e+07	-71.7587	-50.1465	12.6526		-1.40497	4.21614	1.18498
4.96302e+07	-59.9664	-29.8198	44.7676		5.30116	-8.81405	-3.54081
8.4856e+07	-42.3063	-16.243	99.2883		7.28884	8.82599	-3.26995
3.80669e+07	-4.53545	30.1513	30.6185		-9.50196	0.442373	0.0629619
8.96014e+06	8.44931	70.3573	-33.8707		8.01791	3.66906	-7.97893
4.00318e+07	78.7819	77.0948	-14.9279		3.20605	-8.11845	-5.2725
1.61841e+07	-70.1603	-99.9189	-15.2447		1.18669	-1.24666	-1.61619
3.85176e+07	-15.9564	50.6758	56.119		5.11386	7.95082	-1.91728
4.25463e+07	-13.2625	0.0130012	61.6358		8.14568	9.51868	-2.96297
6.62793e+07	-72.2349	-89.2705	-77.3585		-0.941903	-9.3453	8.78242
1.35544e+07	7.71358	-43.9625	46.9662		-6.49008	3.75533	-4.38814
1.34179e+07	-68.2785	0.87985	-8.90465		3.99568	1.57651	-4.84443
4.81603e+07	-52.7857	79.2052	13.8396		3.23828	3.39518	-2.07818
6.49236e+07	-24.5246	-38.984	-59.8306		4.95884	0.324058	-2.82545
